Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Male life expectancy,Female life expectancy ,"School enrollment, primary","School enrollment, tertiary",Primary completion rate,Literacy rate,Year,Country
59277417.0,30585093.0,28692324.0,9.5,9.9,12.0,28.6090783727727,3.76818699709686,2.72147588134067,14.1622671570059,8.36,2136099955236.67,-0.0783085696257331,-4525996700.00001,37926765258.3334,5493.71103670054,12.79,84.6287740206212,79.5,84.7,100.803382873535,65.3789520263672,101.481727600098,None,2010,Italy
59095365.0,30481038.0,28614327.0,9.6,10.0,12.0,29.2387713508638,3.69075419326421,2.66953401919253,14.8875464684015,7.75,2199928804118.63,-4.46763987429286,-1385018944.92187,39658964427.1093,5368.39056667135,12.54,84.8513256669208,79.1,84.3,101.48217010498,66.9518280029297,101.732063293457,None,2009,Italy
58826731.0,30336005.0,28490726.0,9.8,9.9,12.0,29.8006119095811,3.69907769030736,2.83690052857051,15.9096331862701,6.72,2408655348718.59,-4.03238884100568,-22014267856.25,45153222419.4531,5757.9606114778,10.82,86.8421531044015,78.9,84.2,102.942352294922,67.580436706543,105.519409179688,None,2008,Italy
58438310.0,30129102.0,28309208.0,9.7,9.8,12.0,30.1311836695077,3.96704603522044,3.06190193404117,16.5260239585305,6.08,2213102482751.46,0.77150060048379,1708026780.27452,41966778516.8629,5804.32596356739,8.73,88.1830431207349,78.8,84.2,103.754119873047,68.873161315918,103.00318145752,None,2007,Italy
58143979.0,29972190.0,28171789.0,9.6,9.6,12.0,30.0505512774362,4.27257924756058,3.32867886013412,16.7517093956534,6.78,1949551719389.64,0.791405133867883,7734363193.05881,37935156135.5294,5833.46729676,7.51,89.1908787219636,78.6,84.1,103.77806854248,67.2840881347656,102.221557617188,None,2006,Italy
57969484.0,29883545.0,28085940.0,9.6,9.8,12.0,30.6842069196215,4.19831045149176,3.26954267219392,17.4260694990265,7.73,1858217147203.73,-0.315886923958402,2919133415.09727,37788619978.2101,5731.1015568122,6.7,89.8014461800991,78.1,83.6,103.975090026855,65.3275833129883,102.515449523926,None,2005,Italy
57685327.0,29747782.0,27937545.0,9.8,9.5,12.0,30.8375759195197,4.13690523571036,3.16596884928882,17.7828289523595,7.87,1806542968545.56,0.72271283247369,-2988724096.10039,42400151924.6333,5687.99757345572,5.94,90.406242362097,78.0,83.7,103.984832763672,63.3331413269043,102.725318908691,None,2004,Italy
57313203.0,29571065.0,27742139.0,9.5,10.2,12.0,31.7586126138372,4.71599979722976,3.69682341191617,19.8953773689816,8.87,1577621707050.51,-0.278504633945474,-7605922476.86273,37199680004.5882,5652.51954248657,6.24,90.2161116960919,77.3,82.8,103.363838195801,60.0059509277344,100.589828491211,None,2003,Italy
57059007.0,29450615.0,27608392.0,9.4,9.8,8.0,31.5989582425604,4.92535894441787,3.93504282917159,20.1366669168162,9.21,1276769338449.3,-0.0846964094459111,-5695285106.00001,30277081575.451,5539.70383676674,5.6,91.0358673382802,77.4,83.2,102.74291229248,56.3155784606934,100.01676940918,None,2002,Italy
56974100.0,29410285.0,27563815.0,9.4,9.6,8.0,31.7381249813442,5.21018714723599,4.37170316314435,20.4530033562357,9.6,1168023426056.38,2.29968195847808,-3575084385.15748,29079478626.6929,5406.49172167704,5.38,91.4034247883699,77.2,83.2,101.997718811035,53.4532508850098,101.707901000977,99.8121337890625,2001,Italy
56942108.0,29391838.0,27550271.0,9.5,9.8,8.0,31.7896068731097,5.23185312925882,4.35588238260331,20.5377647895144,10.83,1146676894209.73,1.99564919007325,-4377554037.33334,29396370765.1765,5299.85647879422,5.12,91.7300953931907,76.9,82.8,102.286979675293,50.2729797363281,101.477149963379,None,2000,Italy
56916317.0,29373779.0,27542538.0,9.4,9.8,8.0,32.3764723754905,5.42122744920129,4.5201669354104,21.0580526309219,11.68,1252446659833.79,1.87731715138857,-2440201755.05792,34094508300.502,5079.49240636916,5.02,91.8413718480898,76.4,82.6,103.815231323242,48.6738586425781,101.420890808105,None,1999,Italy
56906744.0,29361495.0,27545248.0,9.4,10.0,8.0,32.7293452295187,5.76577864954431,5.06206525435874,21.5385737641489,12.12,1270052525928.4,2.25571766759012,-6981264637.00234,35165941786.5507,4955.721943958,4.76,92.2858909543463,76.0,82.1,103.657897949219,48.1025085449219,None,None,1998,Italy
56890372.0,29345460.0,27544913.0,9.4,9.8,None,32.6279607819428,5.88060483536015,5.22217638931685,21.9137474419165,11.98,1241879604365.62,2.40382893256653,-5684743065.02956,35541496134.6066,4791.28524594636,4.83,92.4434641764684,75.8,82.0,104.03076171875,46.7661895751953,101.654838562012,None,1997,Italy
56860281.0,29322847.0,27537434.0,9.3,9.7,None,33.3508835417679,6.12894521032616,5.60790382719193,22.3737906951833,11.86,1312426527795.21,2.05502714001533,-12699460409.0852,39039277199.1467,4658.70015661723,4.75,92.6146554090799,75.4,81.8,104.164741516113,42.3074188232422,103.10530090332,None,1996,Italy
56844303.0,29306546.0,27537757.0,9.2,9.8,None,33.6616495367788,6.58300370049,6.40841158409296,22.6964917233848,11.66,1174662070605.02,2.92909203765366,-14255438012.5995,34978010222.275,4597.89259796184,4.46,93.0246520668659,75.0,81.5,103.38516998291,41.3940505981445,102.589378356934,None,1995,Italy
1879383.0,1007636.0,871746.0,None,None,11.0,23.6691358191191,6.78674142680373,4.21865437277475,12.6043662972245,6.81,40932030049.5644,None,-607256292.908563,2055597275.77433,None,None,None,None,None,None,None,None,None,2022,Latvia
1884490.0,1011596.0,872894.0,9.2,18.4,11.0,23.5085705844587,6.78851649631553,3.83329989786986,12.6069174934345,7.51,39443126174.4335,6.09567152775965,-732396561.391461,1631514562.37207,None,None,None,68.6,78.2,99.7407684326172,93.4839324951172,98.0715408325195,99.8199996948242,2021,Latvia
1900449.0,1021768.0,878681.0,9.2,15.2,11.0,23.6383624843696,7.21976080786339,4.0743778454197,13.2185370047106,8.1,34390910338.9604,-0.971977097445347,-5619604.85603114,1376269784.14475,None,43.75,None,70.6,80.0,99.8328475952148,94.5108337402344,98.3287582397461,None,2020,Latvia
1913822.0,1030582.0,883240.0,9.8,14.5,11.0,23.7190583254472,7.29375270803648,4.34686682003761,11.903599076347,6.31,34225547537.0745,2.39133168129604,-498568048.211764,1286793408.98823,None,41.48,None,70.9,80.1,99.9834365844727,94.8645324707031,98.3075332641602,None,2019,Latvia
1927174.0,1039395.0,887780.0,10.0,15.0,11.0,23.6606754111261,6.97223897509001,4.00274830204864,12.999383339059,7.41,34429023435.0211,5.4528909232971,-545680107.481568,1237778497.95216,None,40.97,None,70.1,79.7,99.614387512207,93.0244827270508,98.3991394042969,None,2018,Latvia
1942248.0,1049155.0,893094.0,10.7,14.8,11.0,23.3072301356916,6.86755095241103,4.20156086981879,12.8466109511456,8.72,30483806017.8318,5.44638204597878,-76480545.3282354,1082904467.99647,None,42.6,None,69.8,79.7,99.3678436279297,88.0574264526367,99.3118133544922,None,2017,Latvia
1959537.0,1060135.0,899402.0,11.2,14.6,11.0,24.1140525965613,7.6918531358336,5.05715111090032,13.3308038235839,9.64,28083597512.4841,6.71717429411038,-40077641.0066149,915396698.384827,None,38.48,None,69.8,79.6,99.1985473632812,80.6048126220703,98.0600967407227,None,2016,Latvia
1977527.0,1071516.0,906010.0,11.1,14.4,11.0,23.6455549859849,7.93918439909693,5.04593621187251,12.7357252977668,9.87,27263090547.0617,5.11755671488541,-127367641.792187,952756471.385937,None,38.1,None,69.7,79.5,99.3933181762695,74.2998809814453,100.010948181152,None,2015,Latvia
1993782.0,1081749.0,912033.0,10.9,14.3,11.0,23.847474441717,7.50365118329271,4.47769069263831,12.8684965538468,10.85,31386896487.0407,3.13043175421022,40083525.6643136,1111341389.10823,3507.40452065472,40.24,56.7174275733725,69.1,79.4,99.8528213500977,70.8979415893555,100.357841491699,None,2014,Latvia
2012647.0,1093236.0,919411.0,10.2,14.3,11.0,23.9217352631648,8.05621727777509,4.91503876913968,13.5535257931239,11.87,30204783461.8488,4.63812915300662,-67936501.6496286,958598152.158499,3472.54138455477,39.6,58.9242124779904,69.3,78.9,100.386268615723,69.0765991210938,99.4163284301758,None,2013,Latvia
2034319.0,1106189.0,928130.0,9.8,14.3,11.0,23.4770186154317,8.37329990233094,4.86845730786611,14.0540719269048,15.05,28169902669.3784,5.98373006487067,-197397228.656521,973198287.413664,3587.93286598611,40.37,58.0418935861062,68.9,78.9,101.048713684082,66.6435470581055,98.5328674316406,None,2012,Latvia
2059709.0,1120785.0,938923.0,9.1,13.9,11.0,22.9083537577021,8.89513709141718,5.3618146859753,13.97045911733,16.21,27474380566.265,5.11392232015231,-29381866.4616076,1013233720.53389,3264.05332015348,35.54,62.8938992715436,68.6,78.8,102.285652160645,67.9534683227539,99.7660064697266,99.8354263305664,2011,Latvia
2097555.0,1141877.0,955679.0,9.4,14.3,11.0,23.074314328783,8.61443719002562,5.74728487422048,13.6282084060516,19.48,23956163076.5575,-11.8298110789352,240432042.518237,971968619.968841,3229.95106206989,33.07,65.8499964166208,68.8,78.4,102.958602905273,69.0510406494141,102.192756652832,None,2010,Latvia
2141669.0,1166323.0,975346.0,10.3,14.0,11.0,24.3430837878037,8.75078536228251,6.19856217391856,15.2941450266366,17.51,26410909090.9091,-5.39756765317931,1839557964.97081,847743953.294412,3026.61148851667,38.4,61.1260633910045,68.3,78.1,102.918098449707,73.0548934936523,101.090270996094,None,2009,Latvia
2177322.0,1185974.0,991348.0,11.2,14.2,11.0,29.3989142944869,7.95713627768735,5.77827839333057,17.4530289795105,7.74,35854274228.9139,-0.947543244963185,-454863324.075428,1059428446.13361,3213.1214400075,33.71,65.0876798208202,67.2,77.9,103.548599243164,72.3635406494141,102.378616333008,None,2008,Latvia
2200325.0,1198558.0,1001767.0,10.9,15.0,11.0,28.6334126177677,10.1799132223351,7.80565788559116,15.5412293505711,6.05,31054350977.9784,15.8946486838372,-922382710.98345,1019804404.32225,3169.07729539954,33.08,65.129696876696,65.8,76.5,104.213363647461,73.0432968139648,101.664962768555,None,2007,Latvia
2218357.0,1208273.0,1010084.0,10.3,14.9,11.0,27.3691372321946,11.461011387763,8.46779987992008,16.3879565743757,7.03,21570076498.6205,10.1516866682298,-539253824.931026,702315023.827439,2966.60997305664,34.0,64.8080120026488,65.5,76.5,104.261993408203,74.5965118408203,102.693878173828,None,2006,Latvia
2238799.0,1219037.0,1019762.0,9.8,14.6,11.0,26.4762298436771,12.0512361051438,8.02429028388644,17.2680927628948,10.03,17003459863.0989,14.3837724674686,-175823273.179838,633085252.022402,2777.38198024923,36.3,63.1815667225766,65.6,77.4,104.843978881836,75.4191970825195,102.003349304199,None,2005,Latvia
2263122.0,1231924.0,1031198.0,9.1,14.2,11.0,26.9405801124855,13.301356200582,9.91174085811851,17.5906460975656,11.71,14435700533.368,10.0040463145011,-297814491.99948,605852738.389489,2607.4599601789,36.11,62.9870675602083,67.1,77.2,105.490577697754,74.6085586547852,104.956962585449,None,2004,Latvia
2287955.0,1245312.0,1042643.0,9.2,14.2,11.0,27.072907012666,14.243641231593,10.166250431039,18.2722912465125,12.06,11771975156.8073,10.2709896916048,-57263559.2178084,463267740.745296,2493.93016908112,34.34,63.6340489300738,65.9,76.9,105.016151428223,71.0342407226562,101.008308410645,None,2003,Latvia
2310173.0,1257073.0,1053100.0,8.7,14.1,11.0,25.5346072282865,16.2287460025884,12.160122566019,15.416403556899,13.83,9557031605.27512,8.65251493564772,16316507.5034106,429955661.664393,2307.18651806596,34.38,63.4126031378961,65.4,76.8,104.02027130127,67.8093032836914,99.5671768188477,None,2002,Latvia
2337170.0,1271110.0,1066061.0,8.4,14.1,11.0,26.2674812822974,15.4709282912854,12.3465596421701,18.3329102425045,13.82,8362398701.58943,12.6130218572413,25266398.0299978,369070964.853369,2213.36060278029,35.35,63.6710626741171,65.2,76.6,103.411827087402,63.4917602539062,100.466987609863,None,2001,Latvia
2367550.0,1286989.0,1080560.0,8.6,13.6,11.0,26.7582502613491,14.925585258754,13.0899607178219,18.6572009776322,14.21,7958852838.93395,10.458673404165,-9847045.19119351,355388180.764774,2082.32138708792,35.82,63.3882903137833,64.9,76.0,101.699783325195,56.2438011169434,99.4299468994141,99.7502593994141,2000,Latvia
2390482.0,1298747.0,1091735.0,8.1,13.7,11.0,25.7562648046345,17.491606063492,15.1782932026243,17.701306248263,13.79,7533788133.55753,5.14073231807346,-71585395.14773,275578909.440307,2072.80372744911,36.33,63.3295194364182,64.46,75.29,103.698921203613,49.1034202575684,100.174598693848,None,1999,Latvia
2410019.0,1308565.0,1101454.0,7.6,14.2,11.0,27.051304677167,19.0284175522158,16.6788506673525,19.7178306943665,14.45,7166275467.65161,9.23845129201813,46808054.3309901,273791254.616943,2129.85872725485,35.35,64.9938205011516,63.5,74.8,101.629959106445,41.1123199462891,None,None,1998,Latvia
2432851.0,1320117.0,1112734.0,7.7,13.8,None,27.1561234847564,19.8004561897185,17.2991039967784,20.0815463606161,14.9,6527926445.6811,10.1181089758832,48532542.9470119,324254778.611178,2056.43502212014,32.89,65.0848845359978,63.92,75.05,97.2764511108398,32.1292610168457,85.6466217041016,None,1997,Latvia
2457222.0,1332202.0,1125021.0,8.1,14.0,None,27.1671746776084,20.4594503061092,17.9514612186555,20.1012350413569,20.7,5975248851.45482,7.80471826953968,38178917.8152118,403957376.212353,1992.90092633063,32.03,65.2337584666889,63.04,74.8,90.3184814453125,25.9794597625732,73.4571380615234,None,1996,Latvia
2485056.0,1345552.0,1139504.0,8.7,15.7,None,27.3881893401824,21.1140411228379,18.6915611439967,20.3746424482104,19.0,5789128636.62293,None,42160581.8596691,453966058.185967,1997.1380926627,32.43,66.4251837827759,60.04,73.06,83.8640899658203,21.8831596374512,70.4172592163086,None,1995,Latvia
39327.0,19825.0,19502.0,None,None,9.0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2022,Liechtenstein
39039.0,19686.0,19354.0,9.6,6.9,9.0,None,None,None,None,None,7710380085.92257,None,-611591012.05236,12803032.458423,None,55.31,None,82.5,86.4,103.17212677002,47.3196907043457,106.779663085938,None,2021,Liechtenstein
38756.0,19534.0,19223.0,9.1,8.2,9.0,None,None,None,None,None,6405870210.32293,None,460460865.61956,13527302.783642,None,55.21,None,80.0,83.4,101.801338195801,43.5071105957031,89.8823471069336,None,2020,Liechtenstein
38482.0,19381.0,19102.0,9.2,6.8,9.0,None,None,None,None,None,6436467007.11932,None,-166637317.300193,8955749.54089205,None,56.13,None,82.6,85.8,102.965660095215,42.2737808227539,97.814208984375,None,2019,Liechtenstein
38181.0,19220.0,18961.0,9.9,7.2,9.0,None,None,None,None,None,6692620691.84146,None,224975789.537194,9305816.74903848,None,56.81,None,80.7,85.5,104.879333496094,38.3868103027344,108.179420471191,None,2018,Liechtenstein
37889.0,19073.0,18816.0,8.9,6.6,9.0,None,None,None,None,None,6474308717.85289,None,274400523.209288,8733695.40932596,None,55.33,None,81.6,86.0,106.648941040039,36.0234413146973,91.6230392456055,None,2017,Liechtenstein
37609.0,18947.0,18663.0,10.0,7.2,9.0,None,None,None,None,None,6237302033.50132,None,-251371532.605232,7205239.73151856,None,55.82,None,80.6,84.0,104.334197998047,34.5073585510254,102.842376708984,None,2016,Liechtenstein
37355.0,18834.0,18521.0,8.7,6.7,9.0,None,None,None,None,None,6268515276.17441,None,-1106006872.53801,None,None,55.53,None,80.9,84.5,104.382263183594,33.9366493225098,92.6952133178711,None,2015,Liechtenstein
37096.0,18719.0,18378.0,10.0,7.2,9.0,None,None,None,None,None,6657526979.72277,None,-1283303734.86467,None,None,54.97,None,81.0,83.2,103.099952697754,37.1198616027832,102.586212158203,None,2014,Liechtenstein
36806.0,18585.0,18220.0,9.2,6.7,9.0,None,None,None,None,None,6391708310.67727,None,-1281146699.11879,None,None,53.53,None,80.7,83.9,None,None,None,None,2013,Liechtenstein
36505.0,18439.0,18066.0,9.7,6.1,9.0,None,None,None,None,None,5456102482.28614,None,-1648209844.68115,None,None,55.5,None,79.7,85.2,104.375328063965,42.590950012207,106.201553344727,None,2012,Liechtenstein
36189.0,18288.0,17901.0,10.9,6.8,9.0,None,None,None,None,None,5739706004.89616,None,-1207600541.41583,None,None,55.26,None,79.5,84.2,105.610908508301,43.5591011047363,101.243782043457,None,2011,Liechtenstein
35926.0,18162.0,17764.0,9.1,6.6,9.0,None,None,None,None,None,5082337238.44718,None,-796428441.297682,None,None,52.31,None,79.5,84.3,107.712348937988,34.9311981201172,106.930686950684,None,2010,Liechtenstein
35675.0,18047.0,17628.0,11.4,6.4,9.0,None,None,None,None,None,4504375348.07038,None,-635211213.242389,None,None,55.15,None,79.5,83.6,108.826530456543,34.5080108642578,107.969146728516,None,2009,Liechtenstein
35401.0,17927.0,17473.0,9.9,5.8,9.0,None,None,None,None,None,5081479840.08716,None,-511776491.334977,None,None,52.96,None,80.0,85.5,106.990577697754,36.5965194702148,95.730339050293,None,2008,Liechtenstein
35150.0,17814.0,17335.0,10.0,6.4,9.0,None,None,None,None,None,4601429897.21468,None,-480853339.731382,None,None,53.36,None,79.1,83.6,109.731048583984,30.9710102081299,113.106796264648,None,2007,Liechtenstein
34889.0,17693.0,17197.0,10.3,6.3,9.0,None,None,None,None,None,4000102086.14635,None,-493363204.165115,None,None,50.84,None,78.9,83.1,107.25537109375,29.8872203826904,88.3002166748047,None,2006,Liechtenstein
34603.0,17552.0,17052.0,11.0,6.2,9.0,None,None,None,None,None,3659319116.88057,None,-533177210.950732,None,None,49.87,None,77.4,84.1,107.272727966309,24.7069892883301,111.450378417969,None,2005,Liechtenstein
34300.0,17399.0,16901.0,10.8,5.7,9.0,None,None,None,None,None,3454373797.74442,None,-596222263.682392,None,None,50.31,None,78.6,85.1,106.886787414551,24.7097091674805,98.6014022827148,None,2004,Liechtenstein
34000.0,17257.0,16743.0,10.2,6.4,9.0,None,None,None,None,None,3070803051.42164,None,-443470505.72123,None,None,50.24,None,78.4,81.6,106.84008026123,20.3515300750732,101.804122924805,None,2003,Liechtenstein
33693.0,17110.0,16583.0,11.7,6.4,9.0,None,None,None,None,None,2688618747.38148,None,-315730649.227162,None,None,51.26,None,77.1,82.3,None,None,None,None,2002,Liechtenstein
33376.0,16951.0,16424.0,12.1,6.6,9.0,None,None,None,None,None,2491800558.77674,None,-250768095.803842,None,None,51.59,None,76.3,82.4,None,None,None,None,2001,Liechtenstein
33026.0,16768.0,16258.0,12.9,7.3,9.0,None,None,None,None,None,2483889858.32312,None,-49146072.1926194,None,None,53.95,None,73.9,79.9,None,None,None,None,2000,Liechtenstein
32615.0,16541.0,16074.0,12.4,6.4,9.0,None,None,None,None,None,2664105901.18863,None,-88206609.8372006,None,None,52.04,None,75.5,82.9,None,None,None,None,1999,Liechtenstein
32190.0,16300.0,15889.0,12.6,6.6,9.0,None,None,None,None,None,2479699106.02264,None,-42350289.3131735,None,None,52.57,None,73.6,82.1,None,None,None,None,1998,Liechtenstein
31770.0,16060.0,15710.0,13.9,7.4,None,None,None,None,None,None,2298389802.88883,None,-39253765.3834838,None,None,53.18,None,71.9,80.4,None,None,None,None,1997,Liechtenstein
31337.0,15815.0,15522.0,13.1,7.4,None,None,None,None,None,None,2504012993.42238,None,-42765511.6058932,None,None,51.81,None,72.3,81.6,None,None,None,None,1996,Liechtenstein
30890.0,15572.0,15319.0,13.8,7.3,None,None,None,None,None,None,2428525060.69927,None,-41476267.0311019,None,None,55.0,None,75.0,79.9,None,None,None,None,1995,Liechtenstein
2831639.0,1501661.0,1329978.0,None,None,11.0,25.7446530098552,5.45733361366406,3.69950508588216,16.1743991483831,5.96,70974490450.4944,None,-2522605391.91052,2820760318.0681,None,None,None,None,None,None,None,None,None,2022,Lithuania
2800839.0,1486443.0,1314395.0,8.3,17.0,11.0,26.2507278315411,5.31298598878218,3.52480417754569,16.3833689732169,7.11,66798933785.7702,1.4583187402512,-2546895242.61624,2268695797.84105,None,None,None,69.9,79.0,101.434379577637,71.9093170166016,103.090629577637,99.9499969482422,2021,Lithuania
2794885.0,1485577.0,1309308.0,9.0,15.6,11.0,25.3645307714504,5.68982917037117,3.69648376444042,16.260826644416,8.49,56964942999.3651,0.706232039670553,-1639448900.58833,2001332035.98288,None,31.7,None,70.1,80.1,102.764572143555,70.7869033813477,103.634483337402,None,2020,Lithuania
2794137.0,1487938.0,1306199.0,9.8,13.7,11.0,25.6997008320497,6.43620181208269,4.13553441648998,16.5051474506514,6.26,54808531641.4117,4.9025633044502,-1906728166.70588,1699166397.84313,None,33.54,None,71.6,81.2,102.992378234863,72.0089721679688,104.260269165039,None,2019,Lithuania
2801543.0,1495079.0,1306463.0,10.0,14.1,11.0,25.7673052769375,7.18257885333192,4.66339351406418,16.5378629237648,6.15,53751411409.4447,4.73156300317341,-1666914928.67921,1547827475.91059,None,33.73,None,70.9,80.7,104.265342712402,73.7303009033203,104.285598754883,None,2018,Lithuania
2828403.0,1512826.0,1315577.0,10.1,14.2,11.0,25.1338512884576,7.78402791622265,5.36882986968639,15.4928240376672,7.07,47758736931.7801,6.49568356977474,-1726782070.06236,1675143213.80471,None,33.78,None,70.7,80.5,103.87474822998,72.4174575805664,102.001159667969,None,2017,Lithuania
2868231.0,1537363.0,1330868.0,10.7,14.3,10.0,25.1374013731505,7.97553823930571,5.50969740243333,15.5047716926414,7.86,43047309305.7363,5.13193198827078,-1534068093.11674,1338238115.10234,None,31.47,None,69.5,80.1,102.891799926758,71.118522644043,101.889976501465,None,2016,Lithuania
2904910.0,1560016.0,1344893.0,10.8,14.4,10.0,25.0726747395117,9.06899794965241,6.60184423694151,16.4154554915903,9.12,41435533340.3883,1.54804778649209,-1494845608.02617,1417374979.95117,None,28.96,None,69.2,79.7,102.089256286621,69.7405395507812,100.735023498535,None,2015,Lithuania
2932367.0,1577567.0,1354801.0,10.4,13.7,10.0,24.7236802354913,9.1660627093698,6.72401082068619,16.1505496990827,10.7,48533659592.1728,6.31586350153965,-573089273.075451,1661399673.64699,3821.1451704374,27.73,67.9937494705635,69.2,80.1,101.575569152832,70.4006118774414,100.75016784668,None,2014,Lithuania
2957689.0,1593602.0,1364087.0,10.1,14.0,10.0,25.5250695081376,8.42284880739865,6.08666768410374,16.1589954903598,11.77,46523420074.4372,5.48871045544963,-1027643317.18252,1649218425.45084,3663.6711973436,26.34,70.0223364446159,68.5,79.6,101.754577636719,73.533203125,101.388000488281,None,2013,Lithuania
2987773.0,1611883.0,1375889.0,10.2,13.7,10.0,25.0833739474805,8.79671776386168,6.33801664815054,16.1459100190813,13.36,42927454291.478,4.48492049337071,-1342836428.44136,1708279494.50754,3607.70379811318,23.92,72.8931944548374,68.4,79.6,101.85440826416,79.7516326904297,101.103492736816,None,2012,Lithuania
3028115.0,1635330.0,1392784.0,10.0,13.6,10.0,24.5580760718707,8.48611163209423,6.45704592634551,16.3993178688826,15.39,43535051482.3869,6.32864320789308,-1273336081.72643,1519457868.02285,3529.91877785355,22.74,73.8759517274449,68.1,79.3,101.251838684082,84.0555877685547,99.0966567993164,99.8557968139648,2011,Lithuania
3097282.0,1673851.0,1423431.0,9.9,13.6,10.0,24.5594874035241,8.83047748491174,6.4956219792883,16.6300426922146,17.81,37128694028.243,1.65820470571931,-241410792.191422,1122694745.21487,3470.78503022973,21.46,74.2975094170234,68.0,78.8,100.421501159668,86.5725708007812,99.3639831542969,None,2010,Lithuania
3162916.0,1709854.0,1453062.0,10.2,13.3,10.0,26.8489300914506,8.98387962103372,6.67232068174598,17.6998359169851,13.79,37388122046.1496,-12.0926758686356,844785932.721712,948338893.52238,3622.29031691009,20.09,55.3710044945692,67.5,78.6,99.9498291015625,89.2521667480469,99.0762710571289,None,2009,Lithuania
3198231.0,1728715.0,1469516.0,9.9,13.7,10.0,30.5167337062851,8.06454329318441,5.92032099921409,19.0276951800911,5.83,47797551587.8823,6.08630598212739,-1509749743.88995,1569622420.60588,3733.62649539699,18.34,60.2506773202724,66.3,77.6,99.499267578125,85.7450866699219,98.4268264770508,None,2008,Lithuania
3231294.0,1745156.0,1486138.0,9.3,14.1,10.0,30.5485734944695,11.3253727527099,8.62634170631847,19.7905831581277,4.25,39697891351.9431,10.6938830071519,-1553092501.36836,1379664750.95785,3564.20678526931,17.06,60.970620197516,64.9,77.2,101.104446411133,82.5158309936523,104.214706420898,None,2007,Lithuania
3269909.0,1763904.0,1506004.0,9.1,13.7,10.0,29.5708492676641,13.8324942817224,11.495775633655,19.3926466585568,5.78,30183575103.5262,7.12835743665569,-610555904.128498,1166367172.79458,3353.3043274293,17.46,61.1454661770683,65.3,77.1,102.028747558594,82.4531784057617,102.381988525391,None,2006,Lithuania
3322528.0,1790135.0,1532393.0,8.9,13.2,10.0,29.0597957921222,14.2711280087299,11.5449831631857,20.8045988314675,8.32,26097677571.8373,11.6330932370421,-434607538.251026,1129642990.42169,3187.03107994876,17.51,59.8802110943199,65.4,77.4,102.84455871582,79.7298126220703,102.04354095459,None,2005,Lithuania
3377075.0,1817338.0,1559736.0,8.8,12.2,10.0,28.2036006168026,16.2842309093937,13.5501381844515,19.7763590023564,10.68,22627507451.5648,12.3941953930079,-529990064.580229,944222553.402881,3196.8493444771,18.07,53.3631103036763,66.4,77.8,103.970291137695,74.9013824462891,103.257659912109,None,2004,Lithuania
3415213.0,1835671.0,1579542.0,8.8,12.0,10.0,27.2358024874368,18.7128478038512,15.5649433470776,20.5354190426702,12.87,18781721376.1985,10.3078821757122,None,830688099.26678,3087.65514771699,18.07,52.1590590386662,66.5,77.9,102.963088989258,69.6304168701172,101.366767883301,None,2003,Lithuania
3443067.0,1848248.0,1594819.0,8.6,11.9,10.0,27.3692372458764,18.6413171256434,14.9079037568974,19.8158637043031,13.01,14259781159.0119,9.45174178929003,None,680923264.769419,2848.91348324038,17.89,53.4532136853906,66.2,77.6,103.104148864746,63.0700798034668,102.567527770996,None,2002,Lithuania
3470818.0,1860532.0,1610286.0,9.0,11.6,10.0,26.6370107395803,17.5732754472449,13.0798407163591,20.9819894877248,16.84,12237388001.7264,8.59551288032966,None,596486836.426413,2695.90626762913,17.59,57.4437163767391,66.0,77.6,103.148803710938,57.3476104736328,102.720626831055,99.7016677856445,2001,Lithuania
3499536.0,1873378.0,1626157.0,9.8,11.1,10.0,26.7771810000727,19.2411903681267,15.2489593254074,20.9992883818981,15.93,11524776866.6379,7.59602451055035,None,643779887.78593,2516.90509827589,17.19,58.6737698267062,66.8,77.5,103.144233703613,50.8968200683594,101.903190612793,None,2000,Lithuania
3524238.0,1884336.0,1639902.0,10.3,11.4,10.0,27.0699929589528,19.9888880421395,15.9606075519552,21.5252335085787,13.39,10971583944.7561,0.409395898566459,None,700303841.173932,2702.42815610069,14.97,60.2676664866385,66.4,77.0,102.04972076416,42.5027885437012,97.5712585449219,None,1999,Lithuania
3549331.0,1895768.0,1653563.0,10.4,11.5,10.0,29.0683659342943,19.5569816342618,16.5336276378716,22.476037590716,13.71,11239547690.9797,8.49480719763716,None,861188605.955977,2825.8846526289,12.93,59.2524350230754,66.0,76.7,100.246696472168,37.6095199584961,None,None,1998,Lithuania
3575137.0,1907738.0,1667399.0,10.6,11.5,None,28.5204887379656,20.6582357363618,17.93098710874,21.5873045804313,14.13,10118631851.5322,12.3934014907133,None,953367285.282693,2727.72763673112,11.62,60.1721669657681,65.47,76.62,99.3870391845703,32.156681060791,94.0505905151367,None,1997,Lithuania
